Date,Daily LPG Imports,LPG Imports(Modified)
2019-01-08 00:00:00,402419.5932,412419.5932
2019-01-09 00:00:00,11149.26372,21149.26372
2019-01-10 00:00:00,455123.0632,465123.0632
2019-01-11 00:00:00,164105.3446,174105.3446
2019-01-12 00:00:00,400151.9766,410151.9766
2019-01-13 00:00:00,120237.9447,130237.9447
2019-01-14 00:00:00,11061.61165,21061.61165
2019-01-15 00:00:00,190755.1821,200755.1821
2019-01-16 00:00:00,60641.73569,70641.73569
2019-01-17 00:00:00,170590.853,180590.853
2019-01-18 00:00:00,342287.0705,352287.0705
2019-01-19 00:00:00,39198.7327,49198.7327
2019-01-20 00:00:00,398849.9976,408849.9976
2019-01-21 00:00:00,152913.8447,162913.8447
2019-01-22 00:00:00,10065.95856,20065.95856
2019-01-23 00:00:00,10308.74582,20308.74582
2019-01-24 00:00:00,455293.0316,465293.0316
2019-01-25 00:00:00,216400.0828,226400.0828
2019-01-26 00:00:00,188316.3739,198316.3739
2019-01-27 00:00:00,481750.0784,491750.0784
2019-01-28 00:00:00,165699.4745,175699.4745
2019-01-29 00:00:00,38373.89932,48373.89932
2019-01-30 00:00:00,429474.0184,439474.0184
2019-01-31 00:00:00,481954.6244,491954.6244
2019-02-01 00:00:00,302590.1889,312590.1889
2019-02-02 00:00:00,25056.13575,35056.13575
2019-02-03 00:00:00,123161.1458,133161.1458
2019-02-04 00:00:00,417857.8975,427857.8975
2019-02-05 00:00:00,388095.5051,398095.5051
2019-02-06 00:00:00,93676.0608,103676.0608
2019-02-07 00:00:00,350477.4252,360477.4252
2019-02-08 00:00:00,445613.4443,455613.4443
2019-02-09 00:00:00,319956.6234,329956.6234
2019-02-10 00:00:00,33070.29762,43070.29762
2019-02-11 00:00:00,135058.8215,145058.8215
2019-02-12 00:00:00,516875.1629,526875.1629
2019-02-13 00:00:00,51116.55138,61116.55138
2019-02-14 00:00:00,419300.7021,429300.7021
2019-02-15 00:00:00,431159.6735,441159.6735
2019-02-16 00:00:00,245739.3926,255739.3926
2019-02-17 00:00:00,494519.881,504519.881
2019-02-18 00:00:00,356475.3303,366475.3303
2019-02-19 00:00:00,145864.4238,155864.4238
2019-02-20 00:00:00,374936.9797,384936.9797
2019-02-21 00:00:00,369827.8457,379827.8457
2019-02-22 00:00:00,512589.3625,522589.3625
2019-02-23 00:00:00,512566.8659,522566.8659
2019-02-24 00:00:00,266476.0638,276476.0638
2019-02-25 00:00:00,248011.6071,258011.6071
2019-02-26 00:00:00,341665.2753,351665.2753
2019-02-27 00:00:00,421116.6119,431116.6119
2019-02-28 00:00:00,235642.7966,245642.7966
2019-03-01 00:00:00,396095.4301,406095.4301
2019-03-02 00:00:00,33356.20497,43356.20497
2019-03-03 00:00:00,349875.0198,359875.0198
2019-03-04 00:00:00,381237.7515,391237.7515
2019-03-05 00:00:00,394572.4211,404572.4211
2019-03-06 00:00:00,195242.9355,205242.9355
2019-03-07 00:00:00,35847.77576,45847.77576
2019-03-08 00:00:00,251287.5436,261287.5436
2019-03-09 00:00:00,84949.09401,94949.09401
2019-03-10 00:00:00,234896.157,244896.157
2019-03-11 00:00:00,207190.486,217190.486
2019-03-12 00:00:00,41230.94564,51230.94564
2019-03-13 00:00:00,327037.4152,337037.4152
2019-03-14 00:00:00,202117.288,212117.288
2019-03-15 00:00:00,293257.6634,303257.6634
2019-03-16 00:00:00,272220.0283,282220.0283
2019-03-17 00:00:00,166449.5496,176449.5496
2019-03-18 00:00:00,451552.4019,461552.4019
2019-03-19 00:00:00,381793.3773,391793.3773
2019-03-20 00:00:00,128888.2255,138888.2255
2019-03-21 00:00:00,422632.3056,432632.3056
2019-03-22 00:00:00,506552.8405,516552.8405
2019-03-23 00:00:00,425233.6797,435233.6797
2019-03-24 00:00:00,450507.1397,460507.1397
2019-03-25 00:00:00,446252.3246,456252.3246
2019-03-26 00:00:00,16630.59203,26630.59203
2019-03-27 00:00:00,345254.8529,355254.8529
2019-03-28 00:00:00,287489.8151,297489.8151
2019-03-29 00:00:00,516231.9503,526231.9503
2019-03-30 00:00:00,34782.87171,44782.87171
2019-03-31 00:00:00,486811.0392,496811.0392
2019-04-01 00:00:00,104725.3277,114725.3277
2019-04-02 00:00:00,322527.15,332527.15
2019-04-03 00:00:00,346561.3527,356561.3527
2019-04-04 00:00:00,141434.7751,151434.7751
2019-04-05 00:00:00,483673.3744,493673.3744
2019-04-06 00:00:00,167948.8233,177948.8233
2019-04-07 00:00:00,250572.2982,260572.2982
2019-04-08 00:00:00,252678.2233,262678.2233
2019-04-09 00:00:00,122086.233,132086.233
2019-04-10 00:00:00,472931.3964,482931.3964
2019-04-11 00:00:00,55444.31377,65444.31377
2019-04-12 00:00:00,448667.0474,458667.0474
2019-04-13 00:00:00,261352.6954,271352.6954
2019-04-14 00:00:00,133469.1975,143469.1975
2019-04-15 00:00:00,278343.0781,288343.0781
2019-04-16 00:00:00,263796.5279,273796.5279
2019-04-17 00:00:00,284582.0151,294582.0151
2019-04-18 00:00:00,88403.29317,98403.29317
2019-04-19 00:00:00,89604.04342,99604.04342
2019-04-20 00:00:00,369586.2372,379586.2372
2019-04-21 00:00:00,264257.5013,274257.5013
2019-04-22 00:00:00,513806.2112,523806.2112
2019-04-23 00:00:00,108354.9622,118354.9622
2019-04-24 00:00:00,7556.495214,17556.49521
2019-04-25 00:00:00,394696.7732,404696.7732
2019-04-26 00:00:00,80313.37107,90313.37107
2019-04-27 00:00:00,452705.0899,462705.0899
2019-04-28 00:00:00,305043.2939,315043.2939
2019-04-29 00:00:00,375063.1366,385063.1366
2019-04-30 00:00:00,414929.9363,424929.9363
2019-05-01 00:00:00,136293.7217,146293.7217
2019-05-02 00:00:00,485239.8546,495239.8546
2019-05-03 00:00:00,102937.2289,112937.2289
2019-05-04 00:00:00,385774.7112,395774.7112
2019-05-05 00:00:00,217880.8368,227880.8368
2019-05-06 00:00:00,116465.1135,126465.1135
2019-05-07 00:00:00,420051.4932,430051.4932
2019-05-08 00:00:00,466738.9388,476738.9388
2019-05-09 00:00:00,465657.6784,475657.6784
2019-05-10 00:00:00,446922.9658,456922.9658
2019-05-11 00:00:00,226393.7218,236393.7218
2019-05-12 00:00:00,115903.7427,125903.7427
2019-05-13 00:00:00,31950.98029,41950.98029
2019-05-14 00:00:00,437917.5253,447917.5253
2019-05-15 00:00:00,372079.9187,382079.9187
2019-05-16 00:00:00,182362.1066,192362.1066
2019-05-17 00:00:00,448195.9287,458195.9287
2019-05-18 00:00:00,73114.74196,83114.74196
2019-05-19 00:00:00,483263.5765,493263.5765
2019-05-20 00:00:00,171893.2411,181893.2411
2019-05-21 00:00:00,12768.13558,22768.13558
2019-05-22 00:00:00,445249.5799,455249.5799
2019-05-23 00:00:00,31416.64838,41416.64838
2019-05-24 00:00:00,301816.4686,311816.4686
2019-05-25 00:00:00,225429.9494,235429.9494
2019-05-26 00:00:00,291050.2214,301050.2214
2019-05-27 00:00:00,116614.465,126614.465
2019-05-28 00:00:00,232375.9853,242375.9853
2019-05-29 00:00:00,305864.6698,315864.6698
2019-05-30 00:00:00,462002.4167,472002.4167
2019-05-31 00:00:00,92295.17883,102295.1788
2019-06-01 00:00:00,201029.6866,211029.6866
2019-06-02 00:00:00,486561.4928,496561.4928
2019-06-03 00:00:00,378702.7921,388702.7921
2019-06-04 00:00:00,127943.958,137943.958
2019-06-05 00:00:00,230810.0429,240810.0429
2019-06-06 00:00:00,321522.8137,331522.8137
2019-06-07 00:00:00,111113.3085,121113.3085
2019-06-08 00:00:00,205641.0876,215641.0876
2019-06-09 00:00:00,377383.8443,387383.8443
2019-06-10 00:00:00,99880.49682,109880.4968
2019-06-11 00:00:00,34432.74852,44432.74852
2019-06-12 00:00:00,345950.1811,355950.1811
2019-06-13 00:00:00,297777.1418,307777.1418
2019-06-14 00:00:00,281540.6402,291540.6402
2019-06-15 00:00:00,454726.5416,464726.5416
2019-06-16 00:00:00,324752.9783,334752.9783
2019-06-17 00:00:00,5773.787782,15773.78778
2019-06-18 00:00:00,252532.986,262532.986
2019-06-19 00:00:00,83598.17962,93598.17962
2019-06-20 00:00:00,106515.5544,116515.5544
2019-06-21 00:00:00,489134.2243,499134.2243
2019-06-22 00:00:00,268469.8952,278469.8952
2019-06-23 00:00:00,223221.0146,233221.0146
2019-06-24 00:00:00,88316.39254,98316.39254
2019-06-25 00:00:00,132395.6667,142395.6667
2019-06-26 00:00:00,403182.6609,413182.6609
2019-06-27 00:00:00,190548.9949,200548.9949
2019-06-28 00:00:00,332434.084,342434.084
2019-06-29 00:00:00,53990.88308,63990.88308
2019-06-30 00:00:00,280247.9488,290247.9488
2019-07-01 00:00:00,299109.7341,309109.7341
2019-07-02 00:00:00,274381.7518,284381.7518
2019-07-03 00:00:00,498612.6813,508612.6813
2019-07-04 00:00:00,111169.0305,121169.0305
2019-07-05 00:00:00,403491.71,413491.71
2019-07-06 00:00:00,143685.965,153685.965
2019-07-07 00:00:00,460683.3714,470683.3714
2019-07-08 00:00:00,178743.9336,188743.9336
2019-07-09 00:00:00,493849.6874,503849.6874
2019-07-10 00:00:00,299019.5276,309019.5276
2019-07-11 00:00:00,31117.77146,41117.77146
2019-07-12 00:00:00,30330.77108,40330.77108
2019-07-13 00:00:00,39863.08379,49863.08379
2019-07-14 00:00:00,442244.3422,452244.3422
2019-07-15 00:00:00,484600.5679,494600.5679
2019-07-16 00:00:00,519652.6194,529652.6194
2019-07-17 00:00:00,85019.59611,95019.59611
2019-07-18 00:00:00,156039.7586,166039.7586
2019-07-19 00:00:00,342975.1483,352975.1483
2019-07-20 00:00:00,266825.5703,276825.5703
2019-07-21 00:00:00,259831.2513,269831.2513
2019-07-22 00:00:00,169196.7311,179196.7311
2019-07-23 00:00:00,359440.5071,369440.5071
2019-07-24 00:00:00,440697.0573,450697.0573
2019-07-25 00:00:00,450517.282,460517.282
2019-07-26 00:00:00,424509.0754,434509.0754
2019-07-27 00:00:00,147656.0848,157656.0848
2019-07-28 00:00:00,340899.887,350899.887
2019-07-29 00:00:00,85619.90418,95619.90418
2019-07-30 00:00:00,142627.1677,152627.1677
2019-07-31 00:00:00,511648.186,521648.186
2019-08-01 00:00:00,392867.5906,402867.5906
2019-08-02 00:00:00,78211.37675,88211.37675
2019-08-03 00:00:00,142989.4055,152989.4055
2019-08-04 00:00:00,349285.2558,359285.2558
2019-08-05 00:00:00,245656.6217,255656.6217
2019-08-06 00:00:00,154571.3058,164571.3058
2019-08-07 00:00:00,66214.1544,76214.1544
2019-08-08 00:00:00,188029.8564,198029.8564
2019-08-09 00:00:00,181906.9989,191906.9989
2019-08-10 00:00:00,339718.639,349718.639
2019-08-11 00:00:00,37631.41084,47631.41084
2019-08-12 00:00:00,153888.2363,163888.2363
2019-08-13 00:00:00,359835.0894,369835.0894
2019-08-14 00:00:00,8561.076432,18561.07643
2019-08-15 00:00:00,156247.7592,166247.7592
2019-08-16 00:00:00,211639.6989,221639.6989
2019-08-17 00:00:00,114438.6026,124438.6026
2019-08-18 00:00:00,151373.0091,161373.0091
2019-08-19 00:00:00,346805.58,356805.58
2019-08-20 00:00:00,250666.7499,260666.7499
2019-08-21 00:00:00,452294.8912,462294.8912
2019-08-22 00:00:00,515059.0255,525059.0255
2019-08-23 00:00:00,194972.4216,204972.4216
2019-08-24 00:00:00,50879.05028,60879.05028
2019-08-25 00:00:00,2208.385056,12208.38506
2019-08-26 00:00:00,486483.9375,496483.9375
2019-08-27 00:00:00,73641.58642,83641.58642
2019-08-28 00:00:00,86184.49835,96184.49835
2019-08-29 00:00:00,434548.3937,444548.3937
2019-08-30 00:00:00,311733.4948,321733.4948
2019-08-31 00:00:00,320547.5785,330547.5785
2019-09-01 00:00:00,491632.3298,501632.3298
2019-09-02 00:00:00,64278.56479,74278.56479
2019-09-03 00:00:00,112066.0834,122066.0834
2019-09-04 00:00:00,230604.8238,240604.8238
2019-09-05 00:00:00,290811.1334,300811.1334
2019-09-06 00:00:00,215655.946,225655.946
2019-09-07 00:00:00,395927.5568,405927.5568
2019-09-08 00:00:00,401094.5344,411094.5344
2019-09-09 00:00:00,281761.9155,291761.9155
2019-09-10 00:00:00,203329.4744,213329.4744
2019-09-11 00:00:00,238295.3248,248295.3248
2019-09-12 00:00:00,370782.0352,380782.0352
2019-09-13 00:00:00,246249.1369,256249.1369
2019-09-14 00:00:00,490175.7569,500175.7569
2019-09-15 00:00:00,507142.3415,517142.3415
2019-09-16 00:00:00,354833.873,364833.873
2019-09-17 00:00:00,103639.5701,113639.5701
2019-09-18 00:00:00,325009.2823,335009.2823
2019-09-19 00:00:00,21386.99055,31386.99055
2019-09-20 00:00:00,251487.3604,261487.3604
2019-09-21 00:00:00,163658.2878,173658.2878
2019-09-22 00:00:00,326528.3769,336528.3769
2019-09-23 00:00:00,102152.9075,112152.9075
2019-09-24 00:00:00,406064.8278,416064.8278
2019-09-25 00:00:00,123556.345,133556.345
2019-09-26 00:00:00,332759.6624,342759.6624
2019-09-27 00:00:00,306196.0037,316196.0037
2019-09-28 00:00:00,309664.9766,319664.9766
2019-09-29 00:00:00,87396.60628,97396.60628
2019-09-30 00:00:00,18040.18945,28040.18945
2019-10-01 00:00:00,211249.1701,221249.1701
2019-10-02 00:00:00,20946.85152,30946.85152
2019-10-03 00:00:00,253972.3846,263972.3846
2019-10-04 00:00:00,121573.9907,131573.9907
2019-10-05 00:00:00,291266.7314,301266.7314
2019-10-06 00:00:00,5744.665348,15744.66535
2019-10-07 00:00:00,122189.8719,132189.8719
2019-10-08 00:00:00,260589.5878,270589.5878
2019-10-09 00:00:00,301810.4583,311810.4583
2019-10-10 00:00:00,509144.917,519144.917
2019-10-11 00:00:00,385414.9972,395414.9972
2019-10-12 00:00:00,174488.2994,184488.2994
2019-10-13 00:00:00,400193.2966,410193.2966
2019-10-14 00:00:00,25589.47647,35589.47647
2019-10-15 00:00:00,521157.4776,531157.4776
2019-10-16 00:00:00,234193.2797,244193.2797
2019-10-17 00:00:00,21735.5023,31735.5023
2019-10-18 00:00:00,280244.6894,290244.6894
2019-10-19 00:00:00,365666.7113,375666.7113
2019-10-20 00:00:00,125546.1002,135546.1002
2019-10-21 00:00:00,268021.9887,278021.9887
2019-10-22 00:00:00,218134.858,228134.858
2019-10-23 00:00:00,56067.9127,66067.9127
2019-10-24 00:00:00,340455.3369,350455.3369
2019-10-25 00:00:00,155412.2691,165412.2691
2019-10-26 00:00:00,90857.46084,100857.4608
2019-10-27 00:00:00,105578.3505,115578.3505
2019-10-28 00:00:00,76272.50096,86272.50096
2019-10-29 00:00:00,357562.3354,367562.3354
2019-10-30 00:00:00,429786.9066,439786.9066
2019-10-31 00:00:00,268299.418,278299.418
2019-11-01 00:00:00,427248.6622,437248.6622
2019-11-02 00:00:00,147324.4381,157324.4381
2019-11-03 00:00:00,642.9382311,10642.93823
2019-11-04 00:00:00,309228.022,319228.022
2019-11-05 00:00:00,387468.0258,397468.0258
2019-11-06 00:00:00,200793.152,210793.152
2019-11-07 00:00:00,42161.76266,52161.76266
2019-11-08 00:00:00,274468.7141,284468.7141
2019-11-09 00:00:00,107891.2292,117891.2292
2019-11-10 00:00:00,98474.87576,108474.8758
2019-11-11 00:00:00,456005.8637,466005.8637
2019-11-12 00:00:00,327010.7592,337010.7592
2019-11-13 00:00:00,92837.35064,102837.3506
2019-11-14 00:00:00,130432.1638,140432.1638
2019-11-15 00:00:00,437642.3813,447642.3813
2019-11-16 00:00:00,173637.5193,183637.5193
2019-11-17 00:00:00,257139.6582,267139.6582
2019-11-18 00:00:00,179577.0143,189577.0143
2019-11-19 00:00:00,111798.6199,121798.6199
2019-11-20 00:00:00,450725.2912,460725.2912
2019-11-21 00:00:00,314743.6801,324743.6801
2019-11-22 00:00:00,211709.8312,221709.8312
2019-11-23 00:00:00,423893.9295,433893.9295
2019-11-24 00:00:00,400534.2763,410534.2763
2019-11-25 00:00:00,447451.8112,457451.8112
2019-11-26 00:00:00,237322.2834,247322.2834
2019-11-27 00:00:00,144243.5873,154243.5873
2019-11-28 00:00:00,244244.0382,254244.0382
2019-11-29 00:00:00,52672.50681,62672.50681
2019-11-30 00:00:00,86850.77426,96850.77426
2019-12-01 00:00:00,143653.8467,153653.8467
2019-12-02 00:00:00,382209.6251,392209.6251
2019-12-03 00:00:00,336973.7674,346973.7674
2019-12-04 00:00:00,385516.1245,395516.1245
2019-12-05 00:00:00,208324.7295,218324.7295
2019-12-06 00:00:00,461111.0389,471111.0389
2019-12-07 00:00:00,118623.3812,128623.3812
2019-12-08 00:00:00,6072.688898,16072.6889
2019-12-09 00:00:00,323912.8898,333912.8898
2019-12-10 00:00:00,445690.2837,455690.2837
2019-12-11 00:00:00,58488.04979,68488.04979
2019-12-12 00:00:00,78016.43844,88016.43844
2019-12-13 00:00:00,307189.6171,317189.6171
2019-12-14 00:00:00,378670.4647,388670.4647
2019-12-15 00:00:00,303729.3002,313729.3002
2019-12-16 00:00:00,216860.0761,226860.0761
2019-12-17 00:00:00,457148.4716,467148.4716
2019-12-18 00:00:00,205108.8427,215108.8427
2019-12-19 00:00:00,156059.5182,166059.5182
2019-12-20 00:00:00,194281.8334,204281.8334
2019-12-21 00:00:00,442106.8943,452106.8943
2019-12-22 00:00:00,45889.44667,55889.44667
2019-12-23 00:00:00,62613.97645,72613.97645
2019-12-24 00:00:00,208829.3541,218829.3541
2019-12-25 00:00:00,72834.1916,82834.1916
2019-12-26 00:00:00,413519.6658,423519.6658
2019-12-27 00:00:00,376028.5993,386028.5993
2019-12-28 00:00:00,52885.15718,62885.15718
2019-12-29 00:00:00,398104.1586,408104.1586
2019-12-30 00:00:00,348413.1172,358413.1172
2019-12-31 00:00:00,308587.0466,318587.0466
2020-01-01 00:00:00,120917.1802,130917.1802
2020-01-02 00:00:00,250648.9712,260648.9712
2020-01-03 00:00:00,19776.21441,29776.21441
2020-01-04 00:00:00,13082.68314,23082.68314
2020-01-05 00:00:00,429891.3128,439891.3128
2020-01-06 00:00:00,432897.93,442897.93
2020-01-07 00:00:00,138852.3273,148852.3273
2020-01-08 00:00:00,209434.4013,219434.4013
2020-01-09 00:00:00,134294.72,144294.72
2020-01-10 00:00:00,421317.6144,431317.6144
2020-01-11 00:00:00,445273.1719,455273.1719
2020-01-12 00:00:00,233547.2883,243547.2883
2020-01-13 00:00:00,348309.112,358309.112
2020-01-14 00:00:00,330645.5363,340645.5363
2020-01-15 00:00:00,361740.6847,371740.6847
2020-01-16 00:00:00,106248.4116,116248.4116
2020-01-17 00:00:00,457773.2156,467773.2156
2020-01-18 00:00:00,38437.50102,48437.50102
2020-01-19 00:00:00,431656.7777,441656.7777
2020-01-20 00:00:00,449726.1289,459726.1289
2020-01-21 00:00:00,272503.5766,282503.5766
2020-01-22 00:00:00,172106.5115,182106.5115
2020-01-23 00:00:00,190346.8708,200346.8708
2020-01-24 00:00:00,148481.3222,158481.3222
2020-01-25 00:00:00,484414.6838,494414.6838
2020-01-26 00:00:00,383759.9788,393759.9788
2020-01-27 00:00:00,284760.4678,294760.4678
2020-01-28 00:00:00,147366.8091,157366.8091
2020-01-29 00:00:00,41546.23089,51546.23089
2020-01-30 00:00:00,303222.1922,313222.1922
2020-01-31 00:00:00,90563.92209,100563.9221
2020-02-01 00:00:00,215818.6238,225818.6238
2020-02-02 00:00:00,148253.0394,158253.0394
2020-02-03 00:00:00,518014.085,528014.085
2020-02-04 00:00:00,712.7406913,10712.74069
2020-02-05 00:00:00,460251.4021,470251.4021
2020-02-06 00:00:00,472006.297,482006.297
2020-02-07 00:00:00,315284.5431,325284.5431
2020-02-08 00:00:00,93025.49323,103025.4932
2020-02-09 00:00:00,412535.1836,422535.1836
2020-02-10 00:00:00,5836.392304,15836.3923
2020-02-11 00:00:00,368447.1371,378447.1371
2020-02-12 00:00:00,251548.7012,261548.7012
2020-02-13 00:00:00,438688.0184,448688.0184
2020-02-14 00:00:00,398491.1255,408491.1255
2020-02-15 00:00:00,270594.6589,280594.6589
2020-02-16 00:00:00,510247.0165,520247.0165
2020-02-17 00:00:00,155154.5393,165154.5393
2020-02-18 00:00:00,333836.1513,343836.1513
2020-02-19 00:00:00,312089.1963,322089.1963
2020-02-20 00:00:00,344206.5349,354206.5349
2020-02-21 00:00:00,296485.5055,306485.5055
2020-02-22 00:00:00,165213.6615,175213.6615
2020-02-23 00:00:00,298000.6548,308000.6548
2020-02-24 00:00:00,402094.2258,412094.2258
2020-02-25 00:00:00,512388.4232,522388.4232
2020-02-26 00:00:00,126243.9052,136243.9052
2020-02-27 00:00:00,306723.0051,316723.0051
2020-02-28 00:00:00,286722.3378,296722.3378
2020-02-29 00:00:00,8951.691279,18951.69128
2020-03-01 00:00:00,33571.49207,43571.49207
2020-03-02 00:00:00,93757.27528,103757.2753
2020-03-03 00:00:00,432567.7646,442567.7646
2020-03-04 00:00:00,408456.9826,418456.9826
2020-03-05 00:00:00,354992.5429,364992.5429
2020-03-06 00:00:00,94135.42511,104135.4251
2020-03-07 00:00:00,488231.9564,498231.9564
2020-03-08 00:00:00,135295.0098,145295.0098
2020-03-09 00:00:00,77969.80134,87969.80134
2020-03-10 00:00:00,348242.6055,358242.6055
2020-03-11 00:00:00,193556.3361,203556.3361
2020-03-12 00:00:00,207834.1933,217834.1933
2020-03-13 00:00:00,227439.2696,237439.2696
2020-03-14 00:00:00,419183.2014,429183.2014
2020-03-15 00:00:00,200462.3207,210462.3207
2020-03-16 00:00:00,161504.0671,171504.0671
2020-03-17 00:00:00,397214.6665,407214.6665
2020-03-18 00:00:00,422966.2766,432966.2766
2020-03-19 00:00:00,502553.5337,512553.5337
2020-03-20 00:00:00,132181.4692,142181.4692
2020-03-21 00:00:00,26956.54343,36956.54343
2020-03-22 00:00:00,108376.5894,118376.5894
2020-03-23 00:00:00,189979.1807,199979.1807
2020-03-24 00:00:00,143315.9076,153315.9076
2020-03-25 00:00:00,491670.7517,501670.7517
2020-03-26 00:00:00,187300.741,197300.741
2020-03-27 00:00:00,326565.9169,336565.9169
2020-03-28 00:00:00,171950.6177,181950.6177
2020-03-29 00:00:00,242761.0808,252761.0808
2020-03-30 00:00:00,418629.4726,428629.4726
2020-03-31 00:00:00,281919.7659,291919.7659
2020-04-01 00:00:00,159782.4936,169782.4936
2020-04-02 00:00:00,448964.5198,458964.5198
2020-04-03 00:00:00,362164.5664,372164.5664
2020-04-04 00:00:00,256659.0032,266659.0032
2020-04-05 00:00:00,145497.0322,155497.0322
2020-04-06 00:00:00,78219.91752,88219.91752
2020-04-07 00:00:00,109108.1212,119108.1212
2020-04-08 00:00:00,375098.5077,385098.5077
2020-04-09 00:00:00,246658.2547,256658.2547
2020-04-10 00:00:00,404418.4001,414418.4001
2020-04-11 00:00:00,344503.8002,354503.8002
2020-04-12 00:00:00,498923.3117,508923.3117
2020-04-13 00:00:00,340321.0681,350321.0681
2020-04-14 00:00:00,251020.1272,261020.1272
2020-04-15 00:00:00,447708.2115,457708.2115
2020-04-16 00:00:00,329489.2185,339489.2185
2020-04-17 00:00:00,307801.5038,317801.5038
2020-04-18 00:00:00,212919.6884,222919.6884
2020-04-19 00:00:00,112673.1567,122673.1567
2020-04-20 00:00:00,27096.92846,37096.92846
2020-04-21 00:00:00,71847.19946,81847.19946
2020-04-22 00:00:00,431011.8574,441011.8574
2020-04-23 00:00:00,453171.0103,463171.0103
2020-04-24 00:00:00,457258.4193,467258.4193
2020-04-25 00:00:00,72474.46649,82474.46649
2020-04-26 00:00:00,476703.8497,486703.8497
2020-04-27 00:00:00,76665.0987,86665.0987
2020-04-28 00:00:00,361739.3633,371739.3633
2020-04-29 00:00:00,449886.1648,459886.1648
2020-04-30 00:00:00,196988.1698,206988.1698
2020-05-01 00:00:00,50508.69429,60508.69429
2020-05-02 00:00:00,414570.2596,424570.2596
2020-05-03 00:00:00,327689.96,337689.96
2020-05-04 00:00:00,423396.5803,433396.5803
2020-05-05 00:00:00,327457.8073,337457.8073
2020-05-06 00:00:00,485395.1746,495395.1746
2020-05-07 00:00:00,341545.8201,351545.8201
2020-05-08 00:00:00,209245.3168,219245.3168
2020-05-09 00:00:00,232998.4929,242998.4929
2020-05-10 00:00:00,13348.82805,23348.82805
2020-05-11 00:00:00,325457.2799,335457.2799
2020-05-12 00:00:00,312582.5849,322582.5849
2020-05-13 00:00:00,106134.044,116134.044
2020-05-14 00:00:00,69706.83294,79706.83294
2020-05-15 00:00:00,155097.2609,165097.2609
2020-05-16 00:00:00,131215.823,141215.823
2020-05-17 00:00:00,379155.7816,389155.7816
2020-05-18 00:00:00,304027.2807,314027.2807
2020-05-19 00:00:00,161690.9334,171690.9334
2020-05-20 00:00:00,324085.0154,334085.0154
2020-05-21 00:00:00,423615.0969,433615.0969
2020-05-22 00:00:00,274699.9147,284699.9147
2020-05-23 00:00:00,158886.6497,168886.6497
2020-05-24 00:00:00,149741.9241,159741.9241
2020-05-25 00:00:00,289628.0409,299628.0409
2020-05-26 00:00:00,183717.5731,193717.5731
2020-05-27 00:00:00,362102.7953,372102.7953
2020-05-28 00:00:00,143389.4106,153389.4106
2020-05-29 00:00:00,453182.0537,463182.0537
2020-05-30 00:00:00,458332.7747,468332.7747
2020-05-31 00:00:00,88620.02812,98620.02812
2020-06-01 00:00:00,320020.6228,330020.6228
2020-06-02 00:00:00,199122.5068,209122.5068
2020-06-03 00:00:00,40407.50934,50407.50934
2020-06-04 00:00:00,94160.33589,104160.3359
2020-06-05 00:00:00,185377.9546,195377.9546
2020-06-06 00:00:00,486021.607,496021.607
2020-06-07 00:00:00,214235.1353,224235.1353
2020-06-08 00:00:00,235175.4458,245175.4458
2020-06-09 00:00:00,442427.2279,452427.2279
2020-06-10 00:00:00,339973.0013,349973.0013
2020-06-11 00:00:00,128044.5812,138044.5812
2020-06-12 00:00:00,135850.7438,145850.7438
2020-06-13 00:00:00,197925.8624,207925.8624
2020-06-14 00:00:00,407453.805,417453.805
2020-06-15 00:00:00,300373.5719,310373.5719
2020-06-16 00:00:00,251153.3484,261153.3484
2020-06-17 00:00:00,154387.7088,164387.7088
2020-06-18 00:00:00,146817.5819,156817.5819
2020-06-19 00:00:00,411608.4611,421608.4611
2020-06-20 00:00:00,388231.5066,398231.5066
2020-06-21 00:00:00,325535.2829,335535.2829
2020-06-22 00:00:00,332046.8813,342046.8813
2020-06-23 00:00:00,430642.6725,440642.6725
2020-06-24 00:00:00,132455.7328,142455.7328
2020-06-25 00:00:00,435872.4657,445872.4657
2020-06-26 00:00:00,182343.7904,192343.7904
2020-06-27 00:00:00,256874.9302,266874.9302
2020-06-28 00:00:00,302081.0741,312081.0741
2020-06-29 00:00:00,54254.85104,64254.85104
2020-06-30 00:00:00,138638.4977,148638.4977
2020-07-01 00:00:00,35879.28126,45879.28126
2020-07-02 00:00:00,208138.401,218138.401
2020-07-03 00:00:00,143393.3197,153393.3197
2020-07-04 00:00:00,474154.0233,484154.0233
2020-07-05 00:00:00,30002.3021,40002.3021
2020-07-06 00:00:00,112688.9856,122688.9856
2020-07-07 00:00:00,476316.2634,486316.2634
2020-07-08 00:00:00,378533.7916,388533.7916
2020-07-09 00:00:00,110932.5758,120932.5758
2020-07-10 00:00:00,84230.58049,94230.58049
2020-07-11 00:00:00,458739.8995,468739.8995
2020-07-12 00:00:00,151107.4286,161107.4286
2020-07-13 00:00:00,358211.7895,368211.7895
2020-07-14 00:00:00,9814.122399,19814.1224
2020-07-15 00:00:00,221163.3829,231163.3829
2020-07-16 00:00:00,331522.9162,341522.9162
2020-07-17 00:00:00,24648.6001,34648.6001
2020-07-18 00:00:00,248126.8067,258126.8067
2020-07-19 00:00:00,63847.19289,73847.19289
2020-07-20 00:00:00,259553.3276,269553.3276
2020-07-21 00:00:00,101870.959,111870.959
2020-07-22 00:00:00,6029.929503,16029.9295
